date,route_key,origin_port_id,destination_port_id,freight_rate,bdi_context,bunker_context,port_congestion_score,avg_waiting_hours,vessel_availability_count,weather_risk_score,event_risk_score,data_mode
2026-07-13,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1778.6,640.2,37.3,20.5,20,3.4,1.9,SYNTHETIC
2026-07-14,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1742.8,643.4,37.4,20.6,21,2.0,1.7,SYNTHETIC
2026-07-15,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1746.1,644.0,38.0,20.9,23,3.0,2.2,SYNTHETIC
2026-07-16,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1730.2,639.6,35.0,19.3,16,2.6,1.9,SYNTHETIC
2026-07-17,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1766.6,642.0,36.7,20.2,28,2.7,2.2,SYNTHETIC
2026-07-18,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1748.6,642.2,38.8,21.3,25,4.1,2.8,SYNTHETIC
2026-07-19,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1729.6,644.8,41.1,22.6,23,2.8,1.6,SYNTHETIC
2026-07-20,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1755.3,645.7,35.2,19.4,22,3.4,2.2,SYNTHETIC
2026-07-21,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.77,1702.3,631.2,36.2,19.9,21,3.3,2.4,SYNTHETIC
2026-07-22,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.59,1677.1,625.8,37.0,20.3,22,1.7,2.5,SYNTHETIC
2026-07-23,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.68,1675.9,633.3,39.7,21.8,18,3.1,1.9,SYNTHETIC
2026-07-24,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1684.4,636.5,39.2,21.6,21,2.5,1.0,SYNTHETIC
2026-07-25,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1690.4,617.1,36.1,19.8,26,2.9,2.3,SYNTHETIC
2026-07-26,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1700.7,628.9,40.7,22.4,24,2.4,2.3,SYNTHETIC
2026-07-27,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1674.0,628.2,40.9,22.5,24,2.6,2.0,SYNTHETIC
2026-07-28,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1659.4,635.4,35.8,19.7,25,2.0,2.5,SYNTHETIC
2026-07-29,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1603.7,622.6,32.8,18.0,25,2.6,1.9,SYNTHETIC
2026-07-30,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1627.2,627.3,36.5,20.1,26,2.2,3.1,SYNTHETIC
2026-07-31,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1625.4,626.4,32.6,17.9,26,2.5,2.5,SYNTHETIC
2026-08-01,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1620.8,613.7,36.9,20.3,18,2.2,2.4,SYNTHETIC
2026-08-02,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1643.8,631.3,40.7,22.4,20,2.7,2.0,SYNTHETIC
2026-08-03,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1620.4,625.0,38.3,21.0,28,2.1,2.1,SYNTHETIC
2026-08-04,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1573.5,621.9,30.6,16.8,22,2.6,2.0,SYNTHETIC
2026-08-05,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1600.1,636.3,31.2,17.2,22,2.9,1.8,SYNTHETIC
2026-08-06,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1566.2,605.0,35.7,19.6,18,2.5,1.1,SYNTHETIC
2026-08-07,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1582.7,623.5,29.9,16.4,20,1.9,2.4,SYNTHETIC
2026-08-08,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1601.3,611.7,38.7,21.3,22,3.3,1.7,SYNTHETIC
2026-08-09,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1554.6,614.3,35.6,19.6,24,1.3,2.5,SYNTHETIC
2026-08-10,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1509.4,608.6,36.6,20.1,23,2.1,3.4,SYNTHETIC
2026-08-11,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1554.3,608.9,35.4,19.5,23,3.1,2.3,SYNTHETIC
2026-08-12,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1568.1,606.8,37.4,20.6,23,2.0,2.1,SYNTHETIC
2026-08-13,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1588.4,612.7,32.2,17.7,29,1.4,1.5,SYNTHETIC
2026-08-14,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1538.7,603.1,41.0,22.5,28,1.8,2.4,SYNTHETIC
2026-08-15,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1564.2,614.4,36.5,20.1,22,2.9,1.8,SYNTHETIC
2026-08-16,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1550.7,608.7,34.0,18.7,20,2.6,2.3,SYNTHETIC
2026-08-17,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1555.6,605.1,37.9,20.8,19,2.8,1.2,SYNTHETIC
2026-08-18,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1598.7,608.8,32.4,17.8,25,2.0,1.7,SYNTHETIC
2026-08-19,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1546.7,619.3,36.7,20.2,25,2.2,1.5,SYNTHETIC
2026-08-20,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1569.7,609.7,41.4,22.8,16,1.3,2.4,SYNTHETIC
2026-08-21,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1575.7,614.7,38.9,21.4,26,1.9,1.2,SYNTHETIC
2026-08-22,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1578.3,608.0,34.6,19.0,25,2.4,2.1,SYNTHETIC
2026-08-23,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1575.2,617.6,31.0,17.1,23,1.2,2.1,SYNTHETIC
2026-08-24,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1564.8,614.7,32.4,17.8,28,1.6,2.6,SYNTHETIC
2026-08-25,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1570.5,623.6,30.1,16.5,22,1.3,2.2,SYNTHETIC
2026-08-26,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1574.6,612.4,32.6,18.0,19,2.6,1.3,SYNTHETIC
2026-08-27,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1543.0,612.4,33.8,18.6,21,2.0,1.9,SYNTHETIC
2026-08-28,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1553.9,608.8,32.2,17.7,23,1.0,1.5,SYNTHETIC
2026-08-29,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1525.8,612.4,36.5,20.1,24,2.0,2.1,SYNTHETIC
2026-08-30,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1542.1,603.2,35.1,19.3,27,2.3,2.3,SYNTHETIC
2026-08-31,IN_PDP -> IN_VTZ,IN_PDP,IN_VTZ,2.5,1523.3,608.2,34.3,18.9,24,1.6,1.5,SYNTHETIC
2024-01-01,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.47,1644.3,633.9,47.7,26.2,31,3.8,1.7,SYNTHETIC
2024-01-02,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.44,1624.3,628.4,51.4,28.3,28,3.2,2.6,SYNTHETIC
2024-01-03,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.32,1656.7,621.8,53.6,29.5,36,4.0,2.3,SYNTHETIC
2024-01-04,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.52,1648.5,641.0,50.6,27.8,30,3.8,2.0,SYNTHETIC
2024-01-05,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.55,1661.2,630.1,51.0,28.0,26,2.9,2.3,SYNTHETIC
2024-01-06,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.69,1696.3,631.4,49.0,27.0,35,3.1,2.1,SYNTHETIC
2024-01-07,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.69,1718.4,635.8,49.3,27.1,35,2.7,2.3,SYNTHETIC
2024-01-08,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.19,1724.7,647.8,58.6,32.2,34,3.0,2.1,SYNTHETIC
2024-01-09,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.26,1700.6,629.7,44.9,24.7,39,4.0,1.7,SYNTHETIC
2024-01-10,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.22,1723.3,657.7,46.2,25.4,33,4.3,1.9,SYNTHETIC
2024-01-11,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.0,1720.6,646.7,51.9,28.5,32,3.1,2.5,SYNTHETIC
2024-01-12,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.03,1699.8,641.8,51.6,28.4,34,3.1,2.2,SYNTHETIC
2024-01-13,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.22,1744.6,641.4,54.8,30.2,33,4.7,2.0,SYNTHETIC
2024-01-14,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.92,1714.1,639.1,53.3,29.3,34,3.3,2.6,SYNTHETIC
2024-01-15,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.36,1678.7,636.7,52.4,28.8,33,3.5,1.8,SYNTHETIC
2024-01-16,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.83,1677.3,636.4,48.1,26.5,32,3.7,2.2,SYNTHETIC
2024-01-17,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.55,1669.4,633.9,53.1,29.2,32,2.7,1.2,SYNTHETIC
2024-01-18,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.63,1640.8,632.6,51.8,28.5,32,3.6,2.5,SYNTHETIC
2024-01-19,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.88,1658.1,629.4,59.8,32.9,34,3.5,1.8,SYNTHETIC
2024-01-20,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.72,1635.8,626.6,50.5,27.8,33,3.6,1.3,SYNTHETIC
2024-01-21,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.87,1649.7,629.9,53.8,29.6,36,3.6,2.0,SYNTHETIC
2024-01-22,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.4,1658.8,636.2,50.9,28.0,30,4.3,2.6,SYNTHETIC
2024-01-23,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.61,1691.6,633.8,50.3,27.7,35,3.7,2.9,SYNTHETIC
2024-01-24,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.8,1657.9,613.1,51.5,28.3,32,3.6,2.2,SYNTHETIC
2024-01-25,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.83,1633.9,630.0,55.5,30.5,29,3.1,2.5,SYNTHETIC
2024-01-26,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.28,1652.9,628.0,57.2,31.5,35,3.4,2.0,SYNTHETIC
2024-01-27,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.25,1651.9,624.5,55.4,30.5,35,3.7,1.7,SYNTHETIC
2024-01-28,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.07,1649.7,623.5,47.5,26.1,33,3.7,2.8,SYNTHETIC
2024-01-29,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.45,1629.8,629.8,50.9,28.0,32,4.4,2.7,SYNTHETIC
2024-01-30,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.78,1615.8,628.3,54.5,30.0,28,4.2,1.5,SYNTHETIC
2024-01-31,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.53,1628.9,618.3,50.3,27.7,31,3.0,2.1,SYNTHETIC
2024-02-01,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.59,1646.5,628.4,50.3,27.7,30,3.7,2.6,SYNTHETIC
2024-02-02,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.6,1653.8,621.5,55.2,30.4,30,3.8,1.0,SYNTHETIC
2024-02-03,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.64,1637.0,617.0,57.9,31.8,27,4.5,2.3,SYNTHETIC
2024-02-04,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.91,1652.9,622.6,54.7,30.1,34,4.3,2.0,SYNTHETIC
2024-02-05,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.52,1614.1,627.2,56.0,30.8,33,2.9,1.9,SYNTHETIC
2024-02-06,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.9,1644.0,628.1,53.0,29.1,33,3.7,3.0,SYNTHETIC
2024-02-07,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.09,1603.2,621.4,52.2,28.7,33,4.5,1.9,SYNTHETIC
2024-02-08,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.99,1614.9,619.3,49.1,27.0,31,4.5,2.1,SYNTHETIC
2024-02-09,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.48,1575.2,618.6,59.7,32.9,38,3.3,2.8,SYNTHETIC
2024-02-10,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.89,1619.7,614.4,44.4,24.4,32,4.1,1.7,SYNTHETIC
2024-02-11,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,7.35,1598.0,620.0,54.3,29.9,36,4.4,2.1,SYNTHETIC
2024-02-12,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.71,1583.1,621.4,52.4,28.8,29,4.2,2.8,SYNTHETIC
2024-02-13,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.23,1581.1,620.3,59.1,32.5,32,3.1,1.8,SYNTHETIC
2024-02-14,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.14,1564.9,619.0,56.9,31.3,33,4.7,1.7,SYNTHETIC
2024-02-15,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.21,1566.5,614.8,51.2,28.2,32,4.0,1.6,SYNTHETIC
2024-02-16,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.79,1561.5,611.8,55.3,30.4,32,2.8,1.6,SYNTHETIC
2024-02-17,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.62,1556.7,617.6,50.1,27.6,27,4.7,1.3,SYNTHETIC
2024-02-18,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.89,1568.0,612.7,53.0,29.1,33,3.2,2.1,SYNTHETIC
2024-02-19,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.73,1578.3,604.2,55.8,30.7,27,4.1,1.3,SYNTHETIC
2024-02-20,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.52,1574.8,608.4,57.0,31.4,35,4.4,1.6,SYNTHETIC
2024-02-21,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.17,1549.7,604.4,54.3,29.9,31,4.5,1.0,SYNTHETIC
2024-02-22,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.13,1534.4,603.0,57.4,31.6,35,4.7,1.7,SYNTHETIC
2024-02-23,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.39,1541.7,606.8,52.5,28.9,34,4.9,1.9,SYNTHETIC
2024-02-24,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.68,1560.3,605.6,55.5,30.5,29,2.9,2.1,SYNTHETIC
2024-02-25,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.28,1545.7,609.9,55.1,30.3,29,4.1,2.2,SYNTHETIC
2024-02-26,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.47,1545.9,599.9,63.1,34.7,33,4.0,2.2,SYNTHETIC
2024-02-27,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.15,1519.7,609.5,52.4,28.8,29,3.7,2.3,SYNTHETIC
2024-02-28,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.68,1553.4,608.9,54.9,30.2,27,4.6,2.5,SYNTHETIC
2024-02-29,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.73,1567.6,606.8,54.8,30.2,29,3.3,2.3,SYNTHETIC
2024-03-01,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,7.46,1543.6,612.8,53.6,29.5,31,3.4,2.0,SYNTHETIC
2024-03-02,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.97,1571.0,613.6,56.0,30.8,31,4.1,1.5,SYNTHETIC
2024-03-03,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.06,1514.5,598.1,57.8,31.8,30,3.2,1.6,SYNTHETIC
2024-03-04,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.66,1495.3,599.4,55.8,30.7,32,3.9,2.2,SYNTHETIC
2024-03-05,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.64,1529.1,601.0,64.0,35.2,35,4.8,2.1,SYNTHETIC
2024-03-06,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.47,1556.5,603.0,56.8,31.2,28,3.5,2.3,SYNTHETIC
2024-03-07,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.18,1564.0,611.4,56.2,30.9,23,4.1,2.3,SYNTHETIC
2024-03-08,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.28,1542.7,608.3,52.1,28.6,31,4.5,1.6,SYNTHETIC
2024-03-09,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.55,1569.0,608.6,51.9,28.6,27,3.8,1.6,SYNTHETIC
2024-03-10,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.34,1543.3,598.2,55.3,30.4,33,4.8,2.2,SYNTHETIC
2024-03-11,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.9,1544.5,612.0,54.2,29.8,32,4.8,2.8,SYNTHETIC
2024-03-12,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.83,1577.8,605.9,50.0,27.5,35,4.3,1.5,SYNTHETIC
2024-03-13,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.87,1572.8,612.1,63.1,34.7,30,3.6,1.5,SYNTHETIC
2024-03-14,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.23,1557.1,616.5,56.6,31.1,27,4.5,2.3,SYNTHETIC
2024-03-15,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.76,1570.5,615.9,55.5,30.5,27,3.4,2.4,SYNTHETIC
2024-03-16,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.28,1578.0,604.2,57.6,31.7,30,3.9,1.2,SYNTHETIC
2024-03-17,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.08,1548.0,595.7,55.9,30.7,31,4.2,1.6,SYNTHETIC
2024-03-18,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.02,1558.9,610.8,54.9,30.2,26,4.8,2.6,SYNTHETIC
2024-03-19,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.67,1560.7,619.0,52.4,28.8,26,4.0,1.5,SYNTHETIC
2024-03-20,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,4.85,1532.5,611.6,54.0,29.7,30,4.0,1.6,SYNTHETIC
2024-03-21,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.33,1517.0,605.8,52.3,28.8,28,3.9,1.8,SYNTHETIC
2024-03-22,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.72,1518.8,603.0,49.2,27.1,29,3.2,2.5,SYNTHETIC
2024-03-23,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.65,1545.6,612.7,48.3,26.6,28,4.3,2.4,SYNTHETIC
2024-03-24,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.82,1556.7,602.5,56.1,30.9,30,5.0,1.5,SYNTHETIC
2024-03-25,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.48,1537.1,607.8,53.2,29.2,26,4.8,1.8,SYNTHETIC
2024-03-26,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.7,1516.8,606.7,53.1,29.2,26,3.3,1.9,SYNTHETIC
2024-03-27,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.58,1544.5,611.5,56.2,30.9,32,4.5,2.3,SYNTHETIC
2024-03-28,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.2,1493.8,620.6,50.5,27.8,31,3.9,1.7,SYNTHETIC
2024-03-29,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.56,1547.1,607.6,58.2,32.0,32,4.4,2.6,SYNTHETIC
2024-03-30,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.54,1509.6,604.2,46.2,25.4,27,4.7,1.5,SYNTHETIC
2024-03-31,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.33,1531.2,606.7,46.1,25.3,27,3.7,2.8,SYNTHETIC
2024-04-01,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.82,1531.3,600.2,49.5,27.2,33,5.1,2.3,SYNTHETIC
2024-04-02,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.79,1520.2,603.9,50.1,27.5,21,4.6,3.1,SYNTHETIC
2024-04-03,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.04,1553.0,604.6,52.9,29.1,23,5.6,2.1,SYNTHETIC
2024-04-04,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.91,1523.9,603.2,53.4,29.4,24,4.5,2.9,SYNTHETIC
2024-04-05,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.21,1518.6,603.3,55.4,30.5,21,4.2,2.6,SYNTHETIC
2024-04-06,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.26,1516.3,599.1,48.6,26.7,30,4.6,2.2,SYNTHETIC
2024-04-07,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.89,1527.5,609.4,50.4,27.7,25,3.7,1.1,SYNTHETIC
2024-04-08,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.49,1521.7,603.9,53.5,29.4,30,3.7,1.8,SYNTHETIC
2024-04-09,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.4,1498.8,603.3,56.4,31.0,31,3.8,1.7,SYNTHETIC
2024-04-10,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.97,1516.3,598.6,52.7,29.0,31,4.1,2.2,SYNTHETIC
2024-04-11,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.04,1489.3,600.2,55.8,30.7,24,5.1,1.5,SYNTHETIC
2024-04-12,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.96,1469.6,602.8,53.0,29.1,26,4.5,2.1,SYNTHETIC
2024-04-13,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.74,1477.4,592.6,48.4,26.6,29,4.0,1.9,SYNTHETIC
2024-04-14,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.93,1504.9,593.4,56.1,30.9,31,4.8,2.1,SYNTHETIC
2024-04-15,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.8,1500.5,596.2,52.2,28.7,28,4.6,2.4,SYNTHETIC
2024-04-16,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.66,1505.8,595.3,56.0,30.8,30,4.7,1.0,SYNTHETIC
2024-04-17,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.44,1508.5,598.5,50.6,27.8,20,3.1,1.7,SYNTHETIC
2024-04-18,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.5,1512.7,600.9,47.2,25.9,30,4.5,1.4,SYNTHETIC
2024-04-19,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.18,1548.5,607.6,49.9,27.4,30,4.2,1.9,SYNTHETIC
2024-04-20,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.42,1500.8,600.4,49.6,27.3,25,3.7,2.8,SYNTHETIC
2024-04-21,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.18,1502.0,600.1,49.1,27.0,27,3.4,1.5,SYNTHETIC
2024-04-22,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.08,1512.6,603.7,43.4,23.9,28,4.7,1.6,SYNTHETIC
2024-04-23,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.23,1531.1,604.5,51.5,28.3,22,3.5,1.8,SYNTHETIC
2024-04-24,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.56,1522.2,606.8,45.2,24.8,25,5.1,2.1,SYNTHETIC
2024-04-25,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.52,1527.7,605.2,53.0,29.2,28,3.6,1.9,SYNTHETIC
2024-04-26,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.45,1530.0,607.2,52.9,29.1,20,3.9,1.7,SYNTHETIC
2024-04-27,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.41,1517.5,600.5,49.8,27.4,27,4.0,1.9,SYNTHETIC
2024-04-28,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.2,1543.6,593.9,49.7,27.3,26,4.8,2.8,SYNTHETIC
2024-04-29,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.22,1543.5,607.3,52.6,28.9,30,4.6,1.2,SYNTHETIC
2024-04-30,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.12,1564.2,617.1,46.3,25.5,30,4.8,1.6,SYNTHETIC
2024-05-01,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.86,1542.1,612.8,53.0,29.1,22,3.9,1.6,SYNTHETIC
2024-05-02,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.84,1562.4,616.3,50.2,27.6,25,4.0,2.3,SYNTHETIC
2024-05-03,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.62,1515.4,614.7,55.7,30.6,21,2.7,1.7,SYNTHETIC
2024-05-04,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.04,1567.2,610.5,57.7,31.7,26,3.5,1.0,SYNTHETIC
2024-05-05,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.01,1586.0,616.1,52.8,29.0,29,3.8,2.5,SYNTHETIC
2024-05-06,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.51,1584.9,610.0,55.1,30.3,21,3.8,1.0,SYNTHETIC
2024-05-07,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.06,1520.7,610.4,51.2,28.1,24,3.2,2.2,SYNTHETIC
2024-05-08,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.95,1597.6,615.5,54.3,29.9,27,4.3,2.9,SYNTHETIC
2024-05-09,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,6.0,1559.2,617.5,48.1,26.4,21,3.9,2.5,SYNTHETIC
2024-05-10,IN_PDP -> IN_TUT,IN_PDP,IN_TUT,5.43,1560.2,607.5,50.0,27.5,26,3.9,1.9,SYNTHETIC
